name,'08/18/13 00:00','08/18/13 01:00','08/18/13 02:00','08/18/13 03:00','08/18/13 04:00','08/18/13 05:00','08/18/13 06:00','08/18/13 07:00','08/18/13 08:00','08/18/13 09:00','08/18/13 10:00','08/18/13 11:00','08/18/13 12:00','08/18/13 13:00','08/18/13 14:00','08/18/13 15:00','08/18/13 16:00','08/18/13 17:00','08/18/13 18:00','08/18/13 19:00','08/18/13 20:00','08/18/13 21:00','08/18/13 22:00','08/18/13 23:00','08/19/13 00:00','08/19/13 01:00','08/19/13 02:00','08/19/13 03:00','08/19/13 04:00','08/19/13 05:00','08/19/13 06:00','08/19/13 07:00','08/19/13 08:00','08/19/13 09:00','08/19/13 10:00','08/19/13 11:00','08/19/13 12:00','08/19/13 13:00','08/19/13 14:00','08/19/13 15:00','08/19/13 16:00','08/19/13 17:00','08/19/13 18:00','08/19/13 19:00','08/19/13 20:00','08/19/13 21:00','08/19/13 22:00','08/19/13 23:00'
ENCINA_1_N049,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,53,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,68,58,49,50,49,44,40,36
ENCINA_2_B1,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,52,55,50,49,47,46,43,39,36,35,33,32,31,31,32,32,33,34,37,42,45,50,51,53,61,69,58,49,50,49,44,40,36
ENCINA1_7_B1,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,53,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,68,58,49,50,49,44,40,36
ENCINA2_7_B1,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,53,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,68,58,49,50,49,44,40,36
ENCINA3_7_B1,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,53,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,68,58,49,50,49,44,40,36
ENCINA4_7_B1,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,53,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,68,58,49,50,49,44,40,36
ENCINA5_7_B1,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,52,55,50,49,47,46,43,39,36,35,33,32,31,31,32,32,33,34,37,42,45,50,51,53,61,69,58,49,50,49,44,40,36
ENCINAGT_7_B11,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,53,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,68,58,49,50,49,44,40,36
ENCINAL_6_N001,33,32,30,30,30,33,33,35,33,34,35,36,38,39,41,43,44,42,41,40,38,36,33,35,34,32,32,30,30,32,32,32,33,35,32,34,36,33,38,38,40,40,41,40,39,38,33,35
ENCNITAS_6_N001,34,33,31,31,31,33,34,37,37,39,44,45,51,54,51,56,55,51,50,48,47,43,39,37,35,33,33,31,31,32,33,33,34,38,42,46,51,52,54,61,68,59,50,50,50,45,41,37
ENCNITAS_6_N004,34,33,31,31,31,33,34,37,37,39,44,45,51,54,51,56,55,51,50,48,47,43,39,37,35,33,33,31,31,32,33,33,34,38,42,46,51,52,54,61,68,59,50,50,50,45,41,37
ENCNITAS_6_N011,34,33,31,31,31,33,34,37,37,39,44,45,51,54,51,56,55,51,50,48,47,43,39,37,35,33,33,31,31,32,33,33,34,38,42,46,51,52,54,61,68,59,50,50,50,45,41,37
ENICOLS_6_N001,34,33,31,31,32,34,35,36,34,35,35,37,40,41,43,46,48,45,43,42,40,39,33,36,35,34,33,31,32,33,33,34,34,36,32,34,36,34,39,39,41,42,43,41,40,38,33,36
ERTA_6_N001,34,33,31,31,31,34,35,37,37,38,41,42,46,46,48,49,50,47,48,46,45,42,39,36,35,33,33,31,31,33,33,34,34,37,40,40,43,42,45,45,48,47,48,47,47,44,41,36
ESCNDIDO_2_B1,33,32,30,30,31,32,33,36,36,38,42,44,47,50,50,52,54,49,48,47,46,42,38,36,35,33,32,30,31,32,32,33,33,37,41,44,50,51,53,60,67,57,49,49,49,44,40,36
ESCNDIDO_6_N001,33,32,31,30,31,32,33,36,36,38,42,44,47,51,50,52,54,49,48,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,44,50,51,53,60,67,58,49,49,49,44,40,36
ESCNDIDO_6_N046,33,32,31,30,31,32,33,36,36,38,42,44,47,51,50,52,54,49,48,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,44,50,51,53,60,67,58,49,49,49,44,40,36
ESCNDIDO_6_N053,33,32,31,30,31,32,33,36,36,38,42,44,47,51,50,52,54,49,48,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,44,50,51,53,60,67,58,49,49,49,44,40,36
ESCO_6_N001,33,32,31,30,31,32,33,36,36,38,42,44,47,50,50,52,54,49,48,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,58,49,50,49,44,40,36
ESCO_6_N004,33,32,31,30,31,32,33,36,36,38,42,44,47,50,50,52,54,49,48,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,58,49,50,49,44,40,36
ESQUON_6_N001,33,31,30,30,30,32,33,35,33,35,36,37,39,40,41,43,44,41,41,39,38,37,33,34,34,32,31,30,30,32,32,32,32,35,34,34,36,34,38,38,40,40,41,40,39,37,33,35
ESTGRND_1_N001,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,44,42,39,36,36,35,33,33,31,31,33,33,33,34,37,36,37,40,38,43,42,44,44,45,43,43,41,37,36
ESTGRND_1_N005,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,44,42,39,36,36,35,33,33,31,31,33,33,33,34,37,36,37,40,38,43,42,44,44,45,43,43,41,37,36
ESTGRND_1_N009,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,44,42,39,36,36,35,33,33,31,31,33,33,33,34,37,36,37,40,38,43,42,44,44,45,43,43,41,37,36
ESTPRTL_1_N001,33,32,30,30,30,33,33,35,34,36,38,39,42,42,44,46,47,44,44,42,40,38,35,35,34,33,32,30,31,32,32,33,33,36,36,37,39,38,41,41,43,43,44,43,42,40,36,35
ESTQNCY_6_N001,31,30,29,29,29,31,32,33,31,32,33,33,35,35,37,39,40,37,37,36,35,33,30,33,32,31,30,29,29,30,31,31,31,33,30,31,33,31,34,34,35,36,38,36,36,35,31,33
ETIWANDA_2_N006,33,32,30,30,31,33,33,36,35,36,39,41,46,50,49,52,55,49,48,46,45,42,38,36,34,32,32,30,30,32,32,32,33,35,38,43,49,50,53,65,75,61,49,49,47,43,39,35
ETIWANDA_6_N001,33,32,30,30,31,33,33,36,35,36,39,41,46,50,49,52,55,49,48,46,45,42,38,36,34,33,32,30,30,32,32,32,33,35,38,43,49,50,53,65,75,61,49,49,47,43,39,35
ETIWANDA_6_N003,33,32,30,30,31,33,33,36,35,36,39,41,46,50,49,52,55,49,48,46,45,42,38,36,34,32,32,30,30,32,32,32,33,35,38,43,49,50,53,65,75,61,49,49,47,43,39,35
ETIWANDA_6_N004,33,32,30,30,31,33,33,36,35,36,39,41,46,50,49,52,55,49,48,46,45,42,38,36,34,33,32,30,30,32,32,32,33,35,38,43,49,50,53,65,75,61,49,49,47,43,39,35
ETIWANDA_6_N006,33,32,30,30,31,33,33,36,35,36,39,41,46,50,49,52,55,49,48,46,45,42,38,36,34,32,32,30,30,32,32,32,33,35,38,43,49,50,53,65,75,61,49,49,47,43,39,35
ETIWANDA_6_N007,33,32,30,30,31,33,33,36,35,36,39,41,46,50,49,52,55,49,48,46,45,42,38,36,34,33,32,30,30,32,32,32,33,35,38,43,49,50,53,65,75,61,49,49,47,43,39,35
ETIWANDA_6_N008,33,32,30,30,31,33,33,36,35,36,39,41,46,50,49,52,55,49,48,46,45,42,38,36,34,32,32,30,30,32,32,32,33,35,38,43,49,50,53,65,75,61,49,49,47,43,39,35
ETWPKGEN_7_B1,33,32,30,30,31,33,33,36,35,36,39,41,46,50,49,52,55,49,48,46,45,42,38,36,34,32,32,30,30,32,32,32,33,35,38,43,49,50,53,65,75,61,49,49,47,43,39,35
EUREKA_6_N001,40,38,35,35,32,33,34,35,36,38,38,39,44,43,45,53,52,50,48,47,45,42,39,40,98,65,98,69,37,39,38,36,48,46,51,51,47,41,49,47,52,53,55,52,51,48,44,67
EUREKAA_6_N001,40,38,35,35,32,33,34,35,36,38,38,39,45,43,45,53,52,50,48,47,45,42,39,40,98,65,98,69,37,39,38,36,48,46,51,51,47,41,49,47,52,53,55,52,51,48,44,67
EVRGREEN_1_N001,34,32,30,30,31,33,34,36,35,36,38,40,42,43,44,46,47,45,45,43,41,39,36,35,35,33,32,31,31,32,32,33,33,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
EVRGREEN_1_N019,34,32,30,30,31,33,34,36,35,36,38,40,42,43,44,46,47,45,45,43,41,39,36,35,35,33,32,31,31,32,32,33,33,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
EXCHQRTP_7_B1,42,39,38,38,38,40,41,42,47,48,61,65,70,66,67,62,65,65,58,62,74,68,65,42,42,40,38,38,37,40,38,37,38,41,68,59,61,67,66,62,65,66,64,65,74,68,71,43
EXCHQUER_7_B1,42,39,38,38,38,40,41,42,47,48,61,65,69,66,67,62,64,64,58,62,74,68,66,42,42,40,38,38,37,40,38,37,38,41,68,59,60,67,66,62,65,66,64,64,74,68,71,43
EXXONBH_7_B2,33,32,30,30,30,33,33,35,34,36,37,39,41,41,43,45,46,43,43,42,40,38,35,35,34,32,32,30,30,32,32,32,33,36,35,36,39,37,41,41,43,42,44,42,42,40,36,35
EXXONBH_7_N001,33,32,30,30,30,33,33,35,34,36,37,39,41,41,43,45,46,43,43,42,40,38,35,35,34,32,32,30,30,32,32,32,33,36,35,36,39,37,41,41,43,42,44,42,42,40,36,35
F_6_N001,34,32,31,30,31,33,34,36,36,38,42,44,47,51,50,52,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,58,49,50,49,44,40,36
F_6_N002,34,32,31,30,31,33,34,36,36,38,42,44,47,51,50,52,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,58,49,50,49,44,40,36
F_6_N005,34,32,31,30,31,33,34,36,36,38,42,44,47,51,50,52,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,58,49,50,49,44,40,36
FAIRHAVN_6_N001,39,37,35,34,32,33,33,35,35,38,38,38,44,43,44,52,51,48,47,46,44,40,38,39,97,65,97,68,36,38,37,35,47,45,50,49,46,40,48,45,49,51,53,50,49,46,43,67
FAIRHAVN_7_B1,39,37,35,34,32,33,33,35,35,38,37,38,44,42,44,52,50,48,46,45,43,40,37,38,97,64,97,68,36,38,36,34,47,45,49,49,46,40,48,45,49,50,52,49,49,45,43,66
FAIRWAY_1_N001,33,31,30,29,30,33,33,36,37,39,43,45,49,49,50,51,52,50,50,46,45,42,38,35,34,32,31,30,30,31,32,33,34,37,42,41,44,44,47,46,49,49,49,46,46,43,40,36
FAIRWAY_1_N002,33,31,30,29,30,33,33,36,37,39,43,45,49,49,50,51,52,50,50,46,45,42,38,35,34,32,31,30,30,31,32,33,34,37,42,41,44,44,47,46,49,49,49,46,46,43,40,36
FAMOSO_1_N001,31,30,28,28,29,31,32,34,34,35,38,39,43,43,44,46,47,45,45,43,42,39,36,33,33,31,30,29,29,30,31,31,32,34,37,36,39,38,41,40,42,42,44,43,43,40,38,33
FAMOSO_6_N008,33,31,30,29,30,32,33,35,35,37,40,41,45,45,47,48,50,47,47,45,44,41,38,35,34,32,31,30,30,31,32,32,33,35,38,38,41,40,43,43,45,45,46,45,45,42,39,35
FARREL_1_N001,33,32,30,30,30,32,33,35,34,36,38,40,45,49,47,50,51,48,47,46,44,41,38,35,34,32,31,30,30,31,31,32,33,35,37,42,49,49,49,49,50,50,47,48,47,42,38,35
FARREL_1_N002,33,32,30,30,30,32,33,35,34,36,38,40,45,49,47,50,51,48,47,46,44,41,38,35,34,32,31,30,30,31,31,32,33,35,37,42,49,49,49,49,50,50,47,48,47,42,38,35
FAYETTE_1_B1,33,31,30,30,30,32,33,35,34,35,36,37,40,40,42,44,45,42,42,40,39,37,34,35,34,32,32,30,30,32,32,32,33,35,34,35,37,36,39,39,41,41,42,41,40,38,35,35
FBERBORD_1_N001,34,32,31,31,31,33,34,36,34,36,36,36,38,39,41,43,44,42,42,40,38,36,32,36,35,33,32,31,31,33,33,33,33,36,32,34,37,34,38,38,40,40,41,40,38,37,32,36
FELICITA_6_N001,34,32,31,30,31,33,34,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,68,58,49,50,49,44,40,36
FELICITA_6_N005,34,32,31,30,31,33,34,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,68,58,49,50,49,44,40,36
FELICITA_6_N009,34,32,31,30,31,33,34,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,68,58,49,50,49,44,40,36
FELLOWSG_7_N001,31,30,28,28,29,31,32,33,33,35,38,39,43,42,44,45,47,44,44,42,41,39,36,33,32,31,30,28,29,30,31,31,32,34,37,36,39,38,41,40,42,43,43,42,43,40,38,33
FELLOWSG_7_N002,31,30,28,28,29,31,32,33,33,35,38,39,43,42,44,45,47,44,44,42,41,39,36,33,32,31,30,28,29,30,31,31,32,34,37,36,39,38,41,40,42,43,43,42,43,40,38,33
FENTON_6_N001,34,33,31,31,31,33,34,37,37,39,44,45,50,53,50,55,55,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,57,49,49,49,45,41,36
FIBRBJCT_1_B1,33,31,30,30,30,32,33,35,34,35,37,38,40,41,43,44,45,43,42,41,39,38,34,35,34,32,32,30,30,32,32,32,33,35,35,36,38,37,40,40,42,42,43,42,41,39,35,35
FIGARDN_2_N001,42,41,39,39,39,41,42,43,44,45,55,59,66,64,66,62,65,62,68,66,67,62,59,43,43,41,39,38,38,41,38,37,37,37,60,54,59,63,65,61,64,65,67,66,69,63,63,41
FIGARDN_2_N101,42,41,40,40,39,41,42,43,44,45,55,59,66,64,66,62,65,62,68,66,67,62,59,43,43,41,39,38,38,41,38,37,37,37,60,54,59,63,65,61,64,65,67,66,69,63,63,41
FIREBAGH_6_N001,36,34,33,32,33,35,37,39,41,43,49,52,57,56,57,57,59,56,58,56,56,51,48,38,37,35,34,32,33,34,35,35,36,39,51,47,51,53,55,54,56,57,57,57,58,53,52,39
FLINT_1_N001,34,32,31,31,31,33,34,36,33,35,35,36,38,38,41,43,45,42,41,40,39,37,32,35,35,33,32,31,31,32,33,33,33,35,31,33,36,33,38,38,40,40,42,40,39,38,33,36
FMC_1_N001,34,32,31,31,31,33,34,36,35,37,39,40,42,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,33,33,33,33,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
FMC_1_N003,34,32,31,31,31,33,34,36,35,37,39,40,42,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,33,33,33,33,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
FOLSOM_2_N001,33,32,30,30,30,33,33,35,33,34,34,35,37,37,39,42,43,40,39,38,36,35,31,35,34,32,32,30,30,32,32,32,33,35,31,33,35,32,37,37,38,38,40,38,37,36,31,35
FOOTHILL_1_N001,32,31,29,29,29,32,33,35,36,38,42,44,48,47,49,50,51,49,49,45,44,41,37,34,33,31,31,29,29,31,32,32,33,36,41,40,43,43,45,45,47,47,48,45,45,42,39,35
FORSTHL_6_N001,34,32,30,30,30,33,34,35,31,31,31,32,36,37,41,43,44,41,40,42,41,39,32,35,34,33,32,30,30,32,32,32,31,32,28,30,34,33,39,38,42,42,43,41,41,39,32,35
FORTORD_6_N001,33,32,31,30,31,33,34,36,36,37,40,41,44,44,46,47,48,46,46,45,43,41,38,35,35,33,32,31,31,32,32,33,33,36,39,39,42,41,44,44,46,46,47,46,46,43,40,35
FORTRSS_6_N001,34,32,31,31,31,33,34,36,36,37,39,40,43,43,45,47,48,46,46,44,43,40,36,36,35,33,33,31,31,33,33,34,35,38,38,38,41,39,42,43,45,45,47,45,45,43,38,36
FOSTERW_7_N001,33,31,30,30,30,32,33,35,34,35,37,38,41,41,43,45,46,43,43,41,40,38,34,34,34,32,31,30,30,32,32,32,33,35,35,36,38,37,40,40,42,42,44,42,41,39,35,35
FOSTERW_7_N004,33,31,30,30,30,32,33,35,34,35,37,38,41,41,43,45,46,43,43,41,40,38,34,34,34,32,31,30,30,32,32,32,33,35,35,36,38,37,40,40,42,42,44,42,41,39,35,35
FOURCORN_3_N501,32,31,29,29,30,31,32,34,33,35,38,39,44,46,45,47,48,46,45,44,43,40,36,34,33,31,31,29,29,31,31,31,32,34,36,41,45,46,46,47,50,47,44,45,45,41,38,34
FOURCORN_5_N501,32,31,29,29,30,31,32,34,33,35,38,39,44,46,45,47,48,46,45,44,43,40,36,34,33,31,31,29,29,31,31,31,32,34,36,41,45,45,46,47,50,47,44,45,45,41,38,34
FRANKLIN_6_N003,34,32,31,31,31,33,34,36,35,37,38,40,42,43,45,46,48,45,45,43,41,39,36,35,35,33,32,31,31,32,33,33,34,36,36,37,40,38,42,42,44,44,45,44,43,41,37,36
FRBSTNTP_1_B1,33,31,30,30,30,32,33,34,33,34,34,32,33,33,34,34,34,34,35,28,27,29,32,34,34,32,31,30,30,31,32,32,32,35,32,32,33,30,33,34,35,33,36,34,29,36,32,34
FREC_7_B1,35,33,32,31,31,33,34,36,35,36,37,43,49,52,57,59,62,57,51,50,51,53,41,38,36,34,34,32,32,33,33,34,34,38,36,35,37,40,49,54,57,55,53,50,50,45,33,36
FREMNT_1_N001,33,32,30,30,31,33,34,36,35,36,38,39,42,42,44,46,47,44,44,42,41,39,35,35,34,33,32,31,31,32,32,33,33,36,36,37,39,38,41,41,43,43,44,43,42,40,36,35
FREMNT_1_N007,33,32,30,30,31,33,34,36,35,36,38,39,42,42,44,46,47,44,44,42,41,39,35,35,34,33,32,31,31,32,32,33,33,36,36,37,39,38,41,41,43,43,44,43,42,40,36,35
FREMNT_1_N013,33,32,30,30,31,33,34,36,35,36,38,39,42,42,44,46,47,44,44,42,41,39,35,35,34,33,32,31,31,32,32,33,33,36,36,37,39,38,41,41,43,43,44,43,42,40,36,35
FRIARS_1_N001,34,32,31,30,31,33,33,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,59,67,57,49,49,49,44,40,36
FRIARS_1_N009,34,32,31,30,31,33,33,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,59,67,57,49,49,49,44,40,36
FRIARS_1_N010,34,32,31,30,31,33,33,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,59,67,57,49,49,49,44,40,36
FRNCHGLH_6_N001,34,33,31,31,31,33,34,35,34,36,38,39,41,42,43,46,47,45,44,43,41,39,36,36,35,34,33,32,32,33,33,33,34,37,37,38,40,38,42,42,44,44,46,44,43,41,37,36
FROGTOWN_7_N001,34,32,31,30,31,33,34,36,34,35,35,36,38,39,40,42,43,41,41,40,37,35,32,36,34,33,32,31,31,32,33,33,33,36,32,34,36,34,38,37,39,39,40,39,38,37,32,36
FROGTOWN_7_N003,34,32,31,30,31,33,34,36,34,35,35,36,38,39,40,42,43,41,41,40,37,35,32,36,34,33,32,31,31,32,33,33,33,36,32,34,36,34,38,37,39,39,40,39,38,37,32,36
FRTSWRD_6_N001,38,36,34,34,33,34,35,37,36,38,39,40,44,44,46,52,52,49,48,46,45,41,38,38,97,64,97,67,35,37,36,36,47,44,49,48,46,41,47,47,51,51,52,50,50,46,42,65
FRTSWRD_6_N004,38,36,34,34,33,34,35,37,36,38,39,40,44,44,46,52,52,49,48,46,45,41,38,38,97,64,97,67,35,37,36,36,47,44,49,48,46,41,47,47,51,51,52,50,50,46,42,65
FRUITLND_6_N001,38,36,34,34,33,34,35,36,36,38,39,40,44,44,46,52,52,49,48,46,44,41,38,38,97,64,97,67,36,38,37,36,47,44,49,48,46,41,47,47,51,52,52,50,50,46,42,66
FRUITVLE_6_N001,32,31,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,46,44,43,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,42,41,43,43,44,43,44,41,38,34
FRUITVLE_6_N101,32,31,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,46,44,43,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,42,41,43,43,44,43,44,41,38,34
FTCHMTN_6_N001,33,31,30,30,30,33,33,36,35,36,38,39,42,43,45,46,48,45,45,43,41,39,35,35,34,32,32,30,30,32,32,33,33,36,36,37,39,38,42,42,44,44,45,44,43,40,36,35
FTCHMTN_6_N003,33,31,30,30,30,33,33,36,35,36,38,39,42,43,45,46,48,45,45,43,41,39,35,35,34,32,32,30,30,32,32,33,33,36,36,37,39,38,42,42,44,44,45,44,43,40,36,35
FULTON_1_B1,32,31,29,29,30,32,33,35,34,35,37,38,41,41,43,45,46,43,43,41,40,38,34,34,33,32,31,30,30,31,31,32,32,35,35,36,38,37,40,40,42,42,43,42,41,39,35,34
FULTON_1_N020,32,31,29,29,30,32,33,35,34,35,37,38,41,41,43,45,46,43,43,41,40,38,34,34,33,32,31,30,30,31,31,32,32,35,35,36,38,37,40,40,42,42,43,42,41,39,35,34
FULTON_2_B1,32,31,29,29,30,32,33,35,34,35,37,38,41,41,43,45,46,43,43,41,40,38,34,34,33,32,31,30,30,31,31,32,32,35,35,36,38,37,40,40,42,42,43,42,41,39,35,34
FULTON_2_N010,32,31,29,29,30,32,33,35,34,35,37,38,41,41,43,45,46,43,43,41,40,38,34,34,33,32,31,30,30,31,31,32,32,35,35,36,38,37,40,40,42,42,43,42,41,39,35,34
FULTON_2_N037,32,31,29,29,30,32,33,35,34,35,37,38,41,41,43,45,46,43,43,41,40,38,34,34,33,32,31,30,30,31,31,32,32,35,35,36,38,37,40,40,42,42,43,42,41,39,35,34
FULTON_2_N049,32,31,29,29,30,32,33,35,34,35,37,38,41,41,43,45,46,43,43,41,40,38,34,34,33,32,31,30,30,31,31,32,32,35,35,36,38,37,40,40,42,42,43,42,41,39,35,34
GABILAN_6_N001,34,33,31,31,31,34,34,36,36,38,41,42,46,46,47,48,50,47,47,46,44,42,38,36,35,33,33,31,31,33,33,33,34,37,40,40,43,42,45,45,47,47,48,46,46,43,40,36
GALE_1_N001,34,32,31,30,31,33,33,36,34,35,38,40,44,49,48,51,54,48,47,46,45,42,38,36,34,32,32,30,30,32,32,32,33,35,38,43,49,50,53,64,74,60,49,49,47,43,39,35
GALLO_1_N001,40,39,37,37,37,39,40,41,48,49,64,69,79,74,75,70,73,71,72,72,77,70,69,41,41,39,37,36,36,39,37,36,37,41,73,62,68,76,75,70,73,74,75,75,82,73,76,42
GANSNER_6_N101,32,30,29,29,29,31,32,33,32,32,33,33,35,35,37,39,40,38,37,36,35,33,31,33,32,31,30,29,29,31,31,31,31,33,30,31,33,31,34,34,36,36,38,36,36,35,31,33
GANSO_1_N001,32,30,29,29,29,31,32,34,34,35,38,40,43,43,44,46,47,45,45,44,42,40,36,34,33,31,31,29,29,30,31,31,32,34,37,37,39,38,41,41,43,43,44,43,44,41,38,34
GARCIA_6_N001,34,33,31,31,31,34,35,37,36,38,40,42,44,45,47,50,52,49,48,46,44,41,37,36,36,34,33,31,32,33,33,34,35,38,38,39,42,40,44,45,48,48,49,47,46,43,39,37
GAREY_1_N002,33,31,30,29,30,32,33,35,37,39,43,45,49,48,50,51,52,50,50,46,45,42,38,35,34,32,31,30,30,31,32,33,34,37,42,41,44,44,46,46,49,48,49,46,46,43,40,35
GARFIELD_6_N001,34,33,31,31,31,33,34,36,36,38,41,45,45,49,51,50,55,51,50,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,58,50,50,49,45,41,37
GARNET_1_B1,33,32,30,30,30,32,33,35,34,36,38,40,45,49,47,50,50,48,47,46,44,41,37,35,34,32,31,30,30,31,31,32,32,35,37,42,49,49,49,49,49,50,47,48,47,42,38,35
GARNET_1_N106,33,32,30,30,30,32,33,35,34,36,38,40,45,49,47,50,50,48,47,46,44,41,37,35,34,32,31,30,30,31,31,32,32,35,37,42,49,49,49,49,49,50,47,48,47,42,38,35
GARNET_7_N001,33,32,30,30,30,32,33,35,34,36,38,40,45,49,47,50,50,48,47,46,44,41,37,35,34,32,31,30,30,31,31,32,32,35,37,42,49,49,49,49,49,50,47,48,47,42,38,35
GARNET_7_N003,33,32,30,30,30,32,33,35,34,36,38,40,45,49,47,50,50,48,47,46,44,41,37,35,34,32,31,30,30,31,31,32,32,35,37,42,49,49,49,49,49,50,47,48,47,42,38,35
GARNET_7_N006,33,32,30,30,30,32,33,35,34,36,38,40,45,49,47,50,50,48,47,46,44,41,37,35,34,32,31,30,30,31,31,32,32,35,37,42,49,49,49,49,49,50,47,48,47,42,38,35
GATES1_5_B1,32,30,29,29,29,32,33,35,34,36,39,40,44,43,45,46,48,45,45,43,43,40,37,35,34,32,31,30,30,31,32,32,32,35,38,37,40,39,42,42,43,44,44,43,44,41,38,35
GATES2_5_B1,33,31,30,30,30,32,33,35,34,36,39,40,44,43,45,46,48,45,45,44,43,40,37,35,34,32,31,30,30,31,32,32,32,35,37,37,40,39,42,41,43,44,45,44,44,41,38,35
GENE_2_N001,32,31,29,29,30,31,32,34,33,35,38,39,44,46,45,47,48,46,46,44,43,40,37,34,33,31,31,29,29,31,31,31,32,34,36,41,45,46,46,47,50,47,45,45,46,41,38,34
GENESEE_6_N001,34,33,31,31,31,33,34,37,36,39,44,45,51,54,51,56,55,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,68,58,50,50,49,45,41,36
GENESEE_6_N005,34,33,31,31,31,33,34,37,36,39,44,45,51,54,51,56,55,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,68,58,50,50,49,45,41,36
GENESEE_6_N011,34,33,31,31,31,33,34,37,36,39,44,45,51,54,51,56,55,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,68,58,50,50,49,45,41,36
GENESEE_6_N015,34,33,31,31,31,33,34,37,36,39,44,45,51,54,51,56,55,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,68,58,50,50,49,45,41,36
GERBER_6_N101,34,32,31,30,31,33,34,36,35,36,38,39,41,42,44,46,47,44,44,42,41,39,35,35,34,33,32,30,31,32,33,33,33,36,36,36,39,37,41,40,42,42,44,42,42,40,36,35
GEYSER11_7_B1,31,30,28,28,28,31,31,33,32,34,36,37,39,40,42,43,45,42,42,40,38,36,33,33,32,30,30,28,28,30,30,31,31,34,34,34,37,35,39,39,41,41,42,41,40,38,34,33
GEYSER12_7_B1,32,30,29,29,29,31,32,34,33,35,37,38,40,41,42,44,45,43,42,41,39,37,34,34,33,31,31,29,29,31,31,31,32,35,34,35,38,36,40,39,42,41,43,41,41,39,35,34
